V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,binaryClass
622.0,?,?,?,16,25,1.64717e+17,1.87389e+17,?,?,?,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.30843e+17,3.58119e+17,3.76133e+17,3.94148e+17,108.0,166.0,?,1
98.0,1986.0,41.0,?,36,70,1.67626e+17,1.95989e+17,2.05e+17,2.29e+17,2.45e+17,2.57458e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.35241e+17,3.48399e+17,3.76133e+17,3.84428e+17,392.0,171.0,?,1
280.0,1970.0,490.0,112.0,1,4,1.65504e+17,1.95989e+17,2.11e+17,2.25e+17,2.46e+17,2.65636e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.32298e+17,3.48399e+17,3.66413e+17,3.84428e+17,65.0,16.0,?,0
192.0,1980.0,12.0,?,24,38,1.66838e+17,1.95989e+17,2.07e+17,2.26e+17,2.44e+17,2.52337e+17,2.76646e+17,2.94356e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,289.0,207.0,?,1
229.0,1983.0,?,?,0,41,1.66045e+17,1.95989e+17,2.12e+17,?,2.38e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.27438e+17,3.58119e+17,3.76133e+17,3.84428e+17,1.0,51.0,?,1
269.0,1970.0,?,?,0,8,1.7465e+17,1.95989e+17,2.12e+17,?,2.52e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.39806e+17,3.58119e+17,3.76133e+17,3.84428e+17,21.0,26.0,?,1
218.0,1983.0,?,?,2,9,1.67881e+17,1.95989e+17,2.14e+17,?,2.43e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.28978e+17,3.58119e+17,3.66413e+17,3.84428e+17,12.0,111.0,?,1
79.0,1986.0,43.0,4.0,15,16,1.71874e+17,1.95989e+17,2.15e+17,2.34e+17,2.47e+17,2.59018e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.34676e+17,3.44177e+17,3.76133e+17,3.94148e+17,289.0,64.0,?,1
98.0,1986.0,79.0,1.0,9,18,1.67626e+17,1.95989e+17,2.05e+17,2.29e+17,2.45e+17,2.57458e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.39159e+17,3.44177e+17,3.76133e+17,3.94148e+17,398.0,48.0,?,1
221.0,1970.0,2052.0,121.0,2,17,1.78609e+17,1.95989e+17,2.14e+17,2.32e+17,2.44e+17,2.68265e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.36633e+17,3.58119e+17,3.76133e+17,3.94148e+17,54.0,114.0,?,1
354.0,1970.0,48.0,1.0,2,15,1.73291e+17,1.95989e+17,2.02e+17,2.22e+17,2.4e+17,2.65749e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.34676e+17,3.44177e+17,3.76133e+17,3.94148e+17,154.0,61.0,?,1
295.0,1986.0,100.0,1.0,1,17,1.74321e+17,1.95989e+17,2.12e+17,2.16e+17,2.41e+17,2.59106e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.2563e+17,3.58119e+17,3.76133e+17,3.94148e+17,163.0,373.0,?,1
101.0,1980.0,25.0,1.0,4,5,1.65998e+17,1.95989e+17,2.12e+17,2.22e+17,2.45e+17,2.61992e+17,2.73398e+17,2.94356e+17,3.22817e+17,3.3506e+17,3.58119e+17,3.76133e+17,3.84428e+17,387.0,46.0,?,1
187.0,1970.0,?,?,1,8,1.6961e+17,1.95989e+17,2.09e+17,?,2.5e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.38552e+17,3.48399e+17,3.76133e+17,3.94148e+17,28.0,323.0,?,1
101.0,1980.0,24.0,1.0,3,6,1.65998e+17,1.95989e+17,2.12e+17,2.22e+17,2.45e+17,2.61992e+17,2.73398e+17,2.94356e+17,3.22817e+17,3.30933e+17,3.48399e+17,3.66413e+17,3.84428e+17,386.0,87.0,?,1
296.0,1980.0,2301.0,163.0,10,15,1.79141e+17,1.95989e+17,2.15e+17,2.23e+17,2.5e+17,2.6497e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.25801e+17,3.44177e+17,3.66413e+17,3.84428e+17,62.0,91.0,?,1
265.0,1986.0,38.0,5.0,17,40,1.69431e+17,1.95989e+17,2.04e+17,2.26e+17,2.45e+17,2.56353e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.31794e+17,3.48399e+17,3.66413e+17,3.84428e+17,213.0,290.0,?,1
57.0,1980.0,19.0,4.0,7,10,1.71074e+17,1.95989e+17,2.15e+17,2.23e+17,2.47e+17,2.62253e+17,2.73398e+17,2.94356e+17,3.22817e+17,3.30835e+17,3.58119e+17,3.66413e+17,3.84428e+17,402.0,36.0,?,1
130.0,1980.0,12.0,1.0,0,12,1.70255e+17,1.95989e+17,2.01e+17,2.16e+17,2.44e+17,2.69862e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.38396e+17,3.44177e+17,3.76133e+17,3.84428e+17,402.0,73.0,?,1
215.0,1983.0,?,?,0,4,1.71939e+17,1.95989e+17,2.13e+17,?,2.45e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.41505e+17,3.58119e+17,3.76133e+17,3.94148e+17,42.0,29.0,?,1
76.0,1970.0,51.0,1.0,8,10,1.80029e+17,1.95989e+17,2.02e+17,2.21e+17,2.44e+17,2.69938e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.38868e+17,3.58846e+17,3.76861e+17,3.94875e+17,352.0,?,?,1
271.0,1970.0,21.0,2.0,3,26,1.79379e+17,1.95989e+17,2.04e+17,2.26e+17,2.46e+17,2.6861e+17,2.75201e+17,2.94356e+17,3.22817e+17,3.33313e+17,3.58119e+17,3.66413e+17,3.84428e+17,137.0,30.0,?,0
223.0,1970.0,?,?,0,30,1.7827e+17,1.95989e+17,2.06e+17,?,2.4e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.40728e+17,3.58119e+17,3.76133e+17,3.84428e+17,27.0,281.0,?,1
368.0,1970.0,144.0,4.0,30,38,1.69416e+17,1.95989e+17,2.02e+17,2.31e+17,2.41e+17,2.70119e+17,2.75201e+17,2.94356e+17,3.22817e+17,3.40728e+17,3.58119e+17,3.76133e+17,3.84428e+17,139.0,285.0,?,1
203.0,1983.0,?,?,0,9,1.72872e+17,1.95989e+17,2.01e+17,?,2.45e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.35346e+17,3.48399e+17,3.66413e+17,3.84428e+17,7.0,64.0,?,1
90.0,1986.0,92.0,3.0,6,10,1.656e+17,1.95989e+17,2.05e+17,2.22e+17,2.43e+17,2.70038e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.38868e+17,3.58846e+17,3.76861e+17,3.94875e+17,189.0,?,?,1
340.0,1970.0,102.0,5.0,12,44,1.7553e+17,1.95989e+17,1.99e+17,2.32e+17,2.5e+17,2.63574e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,193.0,205.0,?,1
257.0,1970.0,972.0,213.0,4,18,1.64331e+17,1.95989e+17,2.16e+17,2.33e+17,2.46e+17,2.5743e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.33311e+17,3.58119e+17,3.66413e+17,3.84428e+17,69.0,136.0,?,1
172.0,1980.0,16.0,1.0,0,8,1.74692e+17,1.95989e+17,2.07e+17,2.21e+17,2.4e+17,2.58114e+17,2.76013e+17,2.94356e+17,3.22817e+17,3.39181e+17,3.58119e+17,3.76133e+17,3.84428e+17,253.0,50.0,?,1
238.0,1970.0,150.0,14.0,6,47,1.75728e+17,1.95989e+17,2.02e+17,2.2e+17,2.45e+17,2.67936e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.38075e+17,3.48399e+17,3.76133e+17,3.84428e+17,296.0,303.0,?,0
258.0,1983.0,213.0,59.0,3,4,1.78809e+17,1.95989e+17,2.15e+17,2.33e+17,2.45e+17,2.60122e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.28341e+17,3.58119e+17,3.66413e+17,3.84428e+17,72.0,48.0,?,1
95.0,1980.0,39.0,?,1,23,1.7292e+17,1.95989e+17,2.07e+17,2.28e+17,2.38e+17,2.61771e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.24956e+17,3.58119e+17,3.66413e+17,3.84428e+17,402.0,386.0,?,1
148.0,1980.0,15.0,?,29,47,1.73151e+17,1.95989e+17,2e+17,2.17e+17,2.37e+17,2.57527e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.40728e+17,3.58119e+17,3.76133e+17,3.84428e+17,312.0,282.0,?,1
230.0,1970.0,?,?,6,9,1.67719e+17,1.95989e+17,2.14e+17,?,2.43e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.37519e+17,3.44177e+17,3.66413e+17,3.84428e+17,5.0,40.0,?,0
89.0,1986.0,23.0,?,2,12,1.74128e+17,1.95989e+17,2.06e+17,2.31e+17,2.4e+17,2.54653e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.41509e+17,3.58119e+17,3.66413e+17,3.84428e+17,354.0,18.0,?,1
304.0,1980.0,?,?,3,4,1.69599e+17,1.95989e+17,2.04e+17,?,2.45e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.30874e+17,3.44177e+17,3.76133e+17,3.94148e+17,12.0,20.0,?,1
248.0,1986.0,?,?,12,21,1.73684e+17,1.95989e+17,2.03e+17,?,2.39e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.39348e+17,3.58119e+17,3.76133e+17,3.84428e+17,9.0,41.0,?,1
91.0,1980.0,64.0,2.0,11,26,1.70227e+17,1.95989e+17,1.99e+17,2.21e+17,2.4e+17,2.60626e+17,2.76646e+17,2.94356e+17,3.22817e+17,3.39441e+17,3.48399e+17,3.66413e+17,3.84428e+17,353.0,562.0,?,1
63.0,1980.0,124.0,2.0,4,7,1.65052e+17,1.95989e+17,2.04e+17,2.26e+17,2.41e+17,2.53693e+17,2.73398e+17,2.94356e+17,3.22817e+17,3.40589e+17,3.58119e+17,3.76133e+17,3.94148e+17,401.0,3.0,?,1
281.0,1980.0,?,?,6,8,1.72119e+17,1.95989e+17,2.04e+17,?,2.4e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.38868e+17,3.58846e+17,3.76861e+17,3.94875e+17,17.0,?,?,1
261.0,1970.0,108.0,7.0,10,38,1.74343e+17,1.95989e+17,2.05e+17,2.34e+17,2.41e+17,2.64548e+17,2.75201e+17,2.94356e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,202.0,208.0,?,1
90.0,1986.0,92.0,3.0,5,11,1.656e+17,1.95989e+17,2.05e+17,2.22e+17,2.43e+17,2.70038e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40589e+17,3.58119e+17,3.66413e+17,3.84428e+17,189.0,1.0,?,1
288.0,1986.0,?,?,2,9,1.67807e+17,1.95989e+17,?,?,2.4e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40699e+17,3.58846e+17,3.76861e+17,3.94875e+17,32.0,?,?,1
101.0,1986.0,14.0,?,17,25,1.77826e+17,1.95989e+17,2.16e+17,2.32e+17,2.4e+17,2.52885e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.3572e+17,3.48399e+17,3.66413e+17,3.84428e+17,367.0,333.0,?,1
256.0,1980.0,19.0,1.0,42,47,1.68308e+17,1.95989e+17,2.12e+17,2.19e+17,2.46e+17,2.5997e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.38075e+17,3.48399e+17,3.76133e+17,3.84428e+17,168.0,303.0,?,0
180.0,1986.0,212.0,4.0,2,6,1.71801e+17,1.95989e+17,2.12e+17,2.27e+17,2.43e+17,2.67838e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.34846e+17,3.44177e+17,3.76133e+17,3.84428e+17,244.0,9.0,4.07e+17,0
295.0,1980.0,25.0,?,0,15,1.71399e+17,1.95989e+17,2.02e+17,2.31e+17,2.38e+17,2.68177e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.34676e+17,3.44177e+17,3.76133e+17,3.94148e+17,266.0,61.0,?,1
247.0,1970.0,109.0,7.0,3,10,1.70774e+17,1.95989e+17,2.06e+17,2.31e+17,2.44e+17,2.55205e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.27616e+17,3.58119e+17,3.76133e+17,3.94148e+17,208.0,27.0,?,1
287.0,1980.0,84.0,11.0,37,42,1.78006e+17,1.95989e+17,2e+17,2.17e+17,2.37e+17,2.61632e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,187.0,207.0,?,1
90.0,1970.0,7.0,?,36,41,1.7265e+17,1.95989e+17,2.07e+17,2.33e+17,2.45e+17,2.57211e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,362.0,206.0,?,1
243.0,1970.0,?,?,1,4,1.71653e+17,1.95989e+17,2.12e+17,?,2.38e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.27649e+17,3.44177e+17,3.66413e+17,3.84428e+17,9.0,42.0,?,1
284.0,1986.0,86.0,2.0,17,19,1.66137e+17,1.95989e+17,2.1e+17,2.23e+17,2.5e+17,2.68225e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.31494e+17,3.58119e+17,3.76133e+17,3.84428e+17,144.0,39.0,?,1
266.0,1986.0,666.0,118.0,1,7,1.71949e+17,1.95989e+17,2.07e+17,2.33e+17,2.46e+17,2.62762e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.38847e+17,3.58119e+17,3.76133e+17,3.94148e+17,45.0,24.0,?,1
252.0,1970.0,254.0,1.0,2,5,1.6228e+17,1.95989e+17,2.12e+17,2.34e+17,2.4e+17,2.66172e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.3506e+17,3.58119e+17,3.76133e+17,3.84428e+17,214.0,46.0,?,1
102.0,?,21.0,2.0,9,14,1.77502e+17,1.95989e+17,2.14e+17,2.32e+17,2.4e+17,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.42265e+17,3.48399e+17,3.76133e+17,3.84428e+17,355.0,521.0,?,1
235.0,1970.0,59.0,17.0,3,4,1.62616e+17,1.95989e+17,2.02e+17,2.2e+17,2.45e+17,2.61874e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.25651e+17,3.58119e+17,3.76133e+17,3.84428e+17,116.0,33.0,?,1
231.0,1986.0,97.0,15.0,4,9,1.78925e+17,1.95989e+17,2.1e+17,2.27e+17,2.43e+17,2.6666e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.25306e+17,3.48399e+17,3.66413e+17,3.84428e+17,114.0,38.0,?,1
259.0,1980.0,68.0,1.0,8,21,1.62649e+17,1.95989e+17,2e+17,2.18e+17,2.37e+17,2.52561e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.39348e+17,3.58119e+17,3.66413e+17,3.84428e+17,215.0,39.0,?,1
265.0,1986.0,?,?,5,9,1.70681e+17,1.95989e+17,2.04e+17,?,2.38e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.24956e+17,3.58119e+17,3.66413e+17,3.84428e+17,24.0,385.0,?,1
206.0,1970.0,712.0,141.0,2,18,1.70678e+17,1.95989e+17,2.05e+17,2.31e+17,2.45e+17,2.53935e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.38026e+17,3.44177e+17,3.66413e+17,3.84428e+17,51.0,6.0,?,1
100.0,1970.0,9.0,?,21,25,1.74517e+17,1.95989e+17,2.03e+17,2.19e+17,2.4e+17,2.69205e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.30843e+17,3.58119e+17,3.76133e+17,3.94148e+17,383.0,163.0,?,1
206.0,1970.0,720.0,141.0,0,9,1.70678e+17,1.95989e+17,2.05e+17,2.31e+17,2.45e+17,2.53935e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.25634e+17,3.48399e+17,3.66413e+17,3.84428e+17,55.0,358.0,?,1
215.0,1983.0,?,?,4,17,1.71939e+17,1.95989e+17,2.13e+17,?,2.45e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.39344e+17,3.44177e+17,3.66413e+17,3.84428e+17,37.0,27.0,?,0
295.0,1980.0,165.0,1.0,5,13,1.68366e+17,1.95989e+17,2.08e+17,2.31e+17,2.37e+17,2.54849e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.40299e+17,3.58119e+17,3.76133e+17,3.94148e+17,225.0,29.0,?,1
238.0,1970.0,229.0,15.0,6,11,1.75728e+17,1.95989e+17,2.02e+17,2.2e+17,2.45e+17,2.67936e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.34514e+17,3.58846e+17,3.76861e+17,3.94875e+17,299.0,?,?,1
98.0,1980.0,13.0,?,9,12,1.77238e+17,1.95989e+17,2.16e+17,2.19e+17,2.37e+17,2.6116e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.27552e+17,3.48399e+17,3.76133e+17,3.84428e+17,372.0,190.0,?,1
104.0,1980.0,15.0,?,9,62,1.79176e+17,1.95989e+17,2.01e+17,2.2e+17,2.4e+17,2.68594e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.35241e+17,3.48399e+17,3.76133e+17,3.84428e+17,387.0,172.0,?,1
295.0,1983.0,165.0,45.0,12,17,1.63634e+17,1.95989e+17,2.02e+17,2.27e+17,2.45e+17,2.69938e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.39441e+17,3.48399e+17,3.66413e+17,3.84428e+17,80.0,558.0,?,1
263.0,1986.0,284.0,39.0,4,15,1.68277e+17,1.95989e+17,1.99e+17,2.24e+17,2.44e+17,2.58692e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.3506e+17,3.58119e+17,3.76133e+17,3.84428e+17,87.0,39.0,?,1
303.0,1980.0,?,?,4,41,1.6872e+17,1.95989e+17,2.07e+17,?,2.46e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.2635e+17,3.48399e+17,3.76133e+17,3.94148e+17,4.0,301.0,?,1
180.0,1986.0,29.0,1.0,2,5,1.71801e+17,1.95989e+17,2.12e+17,2.27e+17,2.43e+17,2.67838e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40659e+17,3.58119e+17,3.76133e+17,3.94148e+17,236.0,59.0,?,0
76.0,1970.0,65.0,1.0,6,15,1.80029e+17,1.95989e+17,2.02e+17,2.21e+17,2.44e+17,2.69938e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.2522e+17,3.48399e+17,3.76133e+17,3.84428e+17,353.0,175.0,?,1
101.0,1980.0,23.0,1.0,5,13,1.65998e+17,1.95989e+17,2.12e+17,2.22e+17,2.45e+17,2.61992e+17,2.73398e+17,2.94356e+17,3.22817e+17,3.29513e+17,3.48399e+17,3.66413e+17,3.84428e+17,385.0,44.0,?,1
319.0,1986.0,42.0,2.0,5,7,1.71091e+17,1.95989e+17,2.01e+17,2.22e+17,2.46e+17,2.52339e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.38369e+17,3.48399e+17,3.66413e+17,3.84428e+17,136.0,10.0,?,1
197.0,1970.0,128.0,41.0,0,8,1.66258e+17,1.95989e+17,2.13e+17,2.17e+17,2.46e+17,2.53121e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.40854e+17,3.58119e+17,3.76133e+17,3.94148e+17,83.0,62.0,?,1
317.0,1970.0,384.0,34.0,1,15,1.63361e+17,1.95989e+17,2.03e+17,2.17e+17,2.5e+17,2.54499e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.30771e+17,3.58119e+17,3.76133e+17,3.94148e+17,96.0,64.0,?,1
253.0,1970.0,453.0,32.0,6,13,1.69469e+17,1.95989e+17,2.16e+17,2.25e+17,2.37e+17,2.66791e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.37685e+17,3.48399e+17,3.66413e+17,3.84428e+17,92.0,88.0,?,1
285.0,1980.0,85.0,3.0,6,23,1.76309e+17,1.95989e+17,2.07e+17,2.33e+17,2.46e+17,2.61221e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.3787e+17,3.58119e+17,3.76133e+17,3.94148e+17,245.0,38.0,?,1
226.0,1983.0,209.0,43.0,17,31,1.70656e+17,1.95989e+17,2.13e+17,2.32e+17,2.46e+17,2.70135e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.40728e+17,3.58119e+17,3.76133e+17,3.84428e+17,75.0,282.0,?,1
211.0,1986.0,?,?,2,16,1.76296e+17,1.95989e+17,2.1e+17,?,2.46e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.39472e+17,3.58119e+17,3.76133e+17,3.84428e+17,27.0,157.0,?,0
250.0,1980.0,?,?,1,4,1.67018e+17,1.95989e+17,2.1e+17,?,2.51e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.35341e+17,3.58119e+17,3.76133e+17,3.84428e+17,40.0,33.0,?,1
231.0,1986.0,22.0,?,5,11,1.66258e+17,1.95989e+17,2e+17,2.32e+17,2.51e+17,2.54273e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.38396e+17,3.44177e+17,3.76133e+17,3.84428e+17,220.0,72.0,?,1
268.0,1983.0,?,?,38,40,1.71473e+17,1.95989e+17,2.03e+17,?,2.45e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.40728e+17,3.58119e+17,3.76133e+17,3.84428e+17,1.0,283.0,?,1
265.0,1983.0,?,?,5,9,1.7028e+17,1.95989e+17,2.12e+17,?,2.45e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.39217e+17,3.48399e+17,3.66413e+17,3.84428e+17,15.0,26.0,?,1
229.0,1983.0,?,?,3,24,1.66045e+17,1.95989e+17,2.12e+17,?,2.38e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.3787e+17,3.58119e+17,3.76133e+17,3.94148e+17,1.0,36.0,?,1
83.0,1986.0,97.0,?,6,7,1.75617e+17,1.95989e+17,2.06e+17,2.17e+17,2.35e+17,2.66791e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40589e+17,3.58119e+17,3.76133e+17,3.94148e+17,381.0,3.0,?,1
293.0,1980.0,190.0,11.0,4,12,1.72633e+17,1.95989e+17,2.07e+17,2.19e+17,2.45e+17,2.52357e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.35165e+17,3.58119e+17,3.66413e+17,3.84428e+17,177.0,15.0,?,1
257.0,1970.0,?,?,1,9,1.70376e+17,1.95989e+17,1.99e+17,?,2.37e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.40973e+17,3.48399e+17,3.76133e+17,3.94148e+17,1.0,386.0,?,1
225.0,1986.0,147.0,10.0,0,4,1.72046e+17,1.95989e+17,2.08e+17,2.22e+17,2.45e+17,2.62979e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.25306e+17,3.48399e+17,3.66413e+17,3.84428e+17,110.0,36.0,?,1
351.0,1986.0,239.0,5.0,16,24,1.66977e+17,1.95989e+17,2.11e+17,2.21e+17,2.41e+17,2.69554e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.31089e+17,3.58119e+17,3.66413e+17,3.84428e+17,216.0,48.0,?,1
253.0,1983.0,?,?,4,9,1.78804e+17,1.95989e+17,2.13e+17,?,2.5e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.3381e+17,3.58119e+17,3.76133e+17,3.94148e+17,3.0,23.0,?,0
220.0,1980.0,1049.0,45.0,14,23,1.7848e+17,1.95989e+17,2.16e+17,2.34e+17,2.43e+17,2.65926e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.40503e+17,3.58119e+17,3.66413e+17,3.84428e+17,78.0,6.0,?,1
90.0,1986.0,109.0,3.0,3,7,1.656e+17,1.95989e+17,2.05e+17,2.22e+17,2.43e+17,2.70038e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.36397e+17,3.48399e+17,3.66413e+17,3.84428e+17,190.0,24.0,?,1
91.0,1980.0,53.0,2.0,8,10,1.70227e+17,1.95989e+17,1.99e+17,2.21e+17,2.4e+17,2.60626e+17,2.76646e+17,2.94356e+17,3.22817e+17,3.38007e+17,3.48399e+17,3.76133e+17,3.84428e+17,350.0,171.0,?,1
217.0,1970.0,?,?,2,13,1.65166e+17,1.95989e+17,2.06e+17,?,2.45e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.32252e+17,3.48399e+17,3.76133e+17,3.84428e+17,40.0,213.0,?,1
244.0,1980.0,?,?,0,61,1.6996e+17,1.95989e+17,2.1e+17,?,2.41e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.35241e+17,3.48399e+17,3.76133e+17,3.84428e+17,1.0,173.0,?,1
187.0,1970.0,?,?,0,9,1.6961e+17,1.95989e+17,2.09e+17,?,2.5e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.27581e+17,3.58119e+17,3.66413e+17,3.84428e+17,32.0,139.0,?,1
198.0,1983.0,?,?,2,4,1.76907e+17,1.95989e+17,2.11e+17,?,2.35e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.35216e+17,3.58119e+17,3.76133e+17,3.84428e+17,21.0,3.0,?,1
192.0,1970.0,814.0,50.0,4,13,1.72153e+17,1.95989e+17,2.05e+17,2.32e+17,2.39e+17,2.59788e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.38534e+17,3.58119e+17,3.66413e+17,3.84428e+17,78.0,96.0,?,1
101.0,1970.0,12.0,?,48,71,1.65455e+17,1.95989e+17,2.01e+17,2.33e+17,2.4e+17,2.69557e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.35241e+17,3.48399e+17,3.76133e+17,3.84428e+17,381.0,173.0,?,1
285.0,1970.0,87.0,4.0,20,29,1.70755e+17,1.95989e+17,2.05e+17,2.27e+17,2.41e+17,2.57669e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.33313e+17,3.58119e+17,3.76133e+17,3.84428e+17,205.0,32.0,?,1
119.0,1980.0,20.0,2.0,22,26,1.63069e+17,1.95989e+17,2.01e+17,2.2e+17,2.4e+17,2.682e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.30843e+17,3.58119e+17,3.76133e+17,3.94148e+17,393.0,161.0,?,1
206.0,1970.0,724.0,141.0,4,17,1.70678e+17,1.95989e+17,2.05e+17,2.31e+17,2.45e+17,2.53935e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.33328e+17,3.48399e+17,3.76133e+17,3.94148e+17,56.0,552.0,?,1
76.0,1980.0,9.0,1.0,46,71,1.62756e+17,1.95989e+17,2.16e+17,2.18e+17,2.37e+17,2.59137e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.35241e+17,3.48399e+17,3.76133e+17,3.84428e+17,393.0,170.0,?,1
195.0,1986.0,199.0,35.0,4,7,1.73482e+17,1.95989e+17,2.04e+17,2.33e+17,2.37e+17,2.54658e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.24626e+17,3.58119e+17,3.66413e+17,3.84428e+17,85.0,303.0,?,1
90.0,1986.0,92.0,3.0,6,9,1.656e+17,1.95989e+17,2.05e+17,2.22e+17,2.43e+17,2.70038e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.34675e+17,3.48399e+17,3.76133e+17,3.84428e+17,189.0,168.0,?,1
